Department,Design,Class,Sub-Class,Item  #,Style  #,Vendor Model  #,Vendor  #,Item Desc,Store,Individual Cost Value,On-hand,Individual Selling Value,Image Dir.,AvgWeight,Create Date,Whole Cost
GOLD HOOPS,OROVENTI,14KT,,219964,401-01800,401-01800,SFCO,"14KT""OROVENTI"" 2TONE-GOLD ROUND HOOPS WITH BEADS (NO WARRANTY)",VJ-CHAND,246,1,799,\219964.webp,2.2,12/16/2024,319.60
GOLD ID,OROVENTI,14KT,7,219959-7,711-00078,711-00078,SFCO,"14KT""OROVENTI"" YELLOW-GOLD CZ MARINER LINK BRACELET (NO WARRANTY)",VJ-PB,414,1,1349,\711-00078-1.webp,3.7,12/16/2024,539.60
GOLD ID,GOLD JEWL,14KT,8,227179-8,301-00642-1,301-00642-1,SFCO,14KT YELLOW-GOLD BALL MONACO BRACELET,VJ-BAKER,1064,1,5320,\OTHER\301-00642-1-0.webp,9.5,7/19/2025,1330
GOLD PNDTS,GOLD JEWL,14KT,JUDE,188646,000-00033-22MM-JUDE,000-00033-22MM-JUDE,SFCO,14KT YELLOW GOLD ST JUDE PENDANT,VJ-RENO,347,1,1735,\188646.webp,3.1,11/22/2021,433.75
GOLD PNDTS,GOLD JEWL,18KT,,209704,000-10018-1,000-10018,SFCO,18KT YELLOW-GOLD ST. BENEDICT ROUND PENDANT,VJ-SOLANO,866,1,4330,\209704.webp,6.1,12/2/2023,1082.50
GOLD ID,GOLD JEWL,14KT,6,186722,000-07439-1,000-07439,SFCO,14KT 2TONE-GOLD MARINER LINK ID BRACELET,VJ-MOD,336,1,1680,\186722.webp,3,6/7/2024,420
GOLD HOOPS,OROVENTI,10KT,HOOPS,235997,240-00323-5,240-00323,SFCO,"10KT""OROVENTI"" YELLOW-GOLD FLAT HOOPS (NO WARRANTY)",VJ-S.ANITA,74,1,240,\217788.webp,0.9,2/10/2026,96
GOLD ID,GOLD JEWL,-,5.5,217621-5.5,000-08768,000-08768,SFCO,14KT 2TONE-GOLD ROLO LINK WITH BEAR CHARM BABY ID BRACELET,VJ-HEND,246,1,1230,\217621-5.5.webp,2.2,10/16/2024,307.50
GOLD PNDTS,GOLD JEWL,14KT,,189925,000-06894,000-06894,SFCO,14KT YELLOW-GOLD RELIGIOUS ROUND PENDANT,VJ-FRE,246,1,1230,\189925.webp,2.2,12/20/2021,307.50
GOLD HOOPS,GOLD JEWL,14KT,HOOPS,190066,240-00769-20MM,240-00769-20MM,SFCO,14KT YELLOW-GOLD TWISTED HOOPS (NO WARRANTY),VJ-INLND,213,1,1065,\190066.webp,1.9,12/28/2021,266.25
GOLD PNDTS,OROVENTI,14KT,CROSS,227796,139-04237-2,139-04237-2,SFCO,"14KT""OROVENTI"" 2TONE-GOLD CRUCIFIX CROSS PENDANT (NO WARRANTY)",VJ-DEER,157,1,510,,1.4,7/30/2025,204
GOLD CHAIN,OROVENTI,10KT,24,234918-24,034-52658-3,034-52658,SFCO,"10KT ""OROVENTI""  YELLOW-GOLD PAVE CURB CHAIN",DBC-STOCK,1725,1,5609,\211982-22.webp,21.3,12/16/2025,2243.60
GOLD ID,OROVENTI,14KT,6,227579-6,000-08820-4,000-08820-4,SFCO,"14KT""OROVENTI"" 2TONE-GOLD ROLO CHARM BABY ID BRACELET (NO WARRANTY)",VJ-BAKER,168,1,549,\OTHER\000-08820-4-0.webp,1.5,7/29/2025,219.60
GOLD ID,OROVENTI,10KT,8.5,234920-8.5,034-52709-4,034-52709,SFCO,"10KT ""OROVENTI""2TONE  YELLOW-GOLD PAVE FIGARO BRACELET",VJ-VIS,705,1,2289,\034-52709-4.webp,8.7,12/16/2025,915.60
GOLD CHAIN,GOLD JEWL,14KT,20,188854-20,301-10095-4,301-10095,SFCO,14KT YELLOW-GOLD MONACO STYLE MIAMI CUBAN CHAIN,VJ-PALM,3091,1,15455,\188854-20.webp,27.6,11/23/2021,3863.75
GOLD PNDTS,OROVENTI,10KT,,234911,000-10018-3,000-10018,SFCO,"10KT""OROVENTI"" YELLOW-GOLD ST. BENEDICT ROUND PENDANT ( NO WARRANTY )",VJ-PB,170,1,559,\209703.webp,2.1,12/16/2025,223.60
GOLD PNDTS,GOLD JEWL,14KT,,236064,711-00032-2,711-00032,SFCO,10KT YELLOW-GOLD SAN BENIDICT PENDANT,VJ-LIV,820,1,4100,\210728.webp,10,2/10/2026,1025
GOLD ID,OROVENTI,14KT,7.5,210732-7.5,169-00123,169-00123,SFCO,"14KT""OROVENTI"" TRICOLOR-GOLD DANGLING CHARM LOVE BRACELET",VJ-S.ROSA,694,1,2259,\210732-7.5.webp,6.2,12/29/2023,903.60
GOLD ID,OROVENTI,14KT,5.5,220053-5.5,000-09569,000-09569,SFCO,"14KT""OROVENTI"" 2TONE-GOLD CZ FANCY LINK BABY ID BRACELET (NO WARRANTY)",VJ-S.ANITA,269,1,879,\000-09569-4.webp,2.4,12/17/2024,351.60
ROSARY,OROVENTI,14KT,24,209781-24,028-88805-1,028-88805,SFCO,"14KT""OROVENTI"" YELLOW-GOLD CZ ROSARY",VJ-HEND,2811,1,9139,\209781-24.webp,25.1,12/2/2023,3655.60
GOLD ID,OROVENTI,14KT,7,220042-7,401-01963,401-01963,SFCO,"14KT""OROVENTI"" YELLOW-GOLD FANCY CLOVER LINK BRACELET (NO WARRANTY)",MAIN,145,2,469,\401-01963-1.webp,1.3,12/17/2024,187.60
GOLD HOOPS,GOLD JEWL,14KT,HOOPS,190119,240-00807-25MM,240-00807-25MM,SFCO,14KT YELLOW-GOLD DOUBLE HOOPS (NO WARRANTY),VJ-S.ANITA,291,1,1455,\190118.webp,2.6,12/28/2021,363.75
GOLD HOOPS,GOLD JEWL,14KT,,217792,240-00671-2,240-00671,SFCO,14KT YELLOW-GOLD FLAT HOOPS (NO WARRANTY),VJ-VICTOR,470,1,2350,\217792.webp,4.2,10/18/2024,587.50
GOLD PNDTS,GOLD JEWL,14KT,CROSS,195345,401-01203,401-01203,SFCO,14KT 2TONE-GOLD CRUCIFIX CROSS PENDANT,VJ-INLND,202,1,1010,\195345.webp,1.8,7/15/2022,252.50
GOLD PNDTS,OROVENTI,10KT,CROSS,234944,487-00206-1,487-00206,SFCO,"10KT""OROVENTI"" YELLOW-GOLD CRUCIFIX CROSS PENDANT",DBC-GM,1166,1,3789,\212712.webp,14.4,12/17/2025,1515.60
GOLD ID,OROVENTI,14KT,8,227537-8,711-20055-5,711-20055-1,SFCO,"14KT""OROVENTI"" YELLOW-GOLD PAPERCLIP BRACELET (NO WARRANTY)",VJ-S.ROSA,134,1,439,\OTHER\711-20055-5-0.webp,1.2,7/29/2025,175.60
GOLD CHAIN,GOLD JEWL,14KT,22,227189-22,400-01237,400-01237,SFCO,14KT YELLOW-GOLD SOLID BOX CHAIN,VJ-HEND,3472,1,17360,\OTHER\400-01237-1-0.webp,31,7/19/2025,4340
GOLD ID,OROVENTI,14KT,7.5,217772-7.5,122-00967,122-00967,SFCO,"14KT""OROVENTI"" YELLOW-GOLD PAPERCLIP BRACELET (NO WARRANTY)",VJ-S.ANITA,683,1,2219,\217772-7.5.webp,6.1,10/18/2024,887.60
GOLD PNDTS,OROVENTI,10KT,CROSS,227716,139-03854-1,139-03854-1,SFCO,"10KT""OROVENTI"" YELLOW-GOLD CROSS PENDANT (NO WARRANTY)",VJ-EAST,97,1,319,\OTHER\139-03854-1-0.webp,1.2,7/30/2025,127.60
GOLD CHAIN,GOLD JEWL,14KT,22,198784-22,343-00271-1,343-00271,SFCO,14KT YELLOW-GOLD HLW CUBAN CHAIN (NO WARRANTY),VJ-SAL,1478,1,7390,\198784-22.webp,13.2,12/1/2022,1847.50
GOLD PNDTS,GOLD JEWL,14KT,CROSS,165893YW,487-00072,487-00072,SFCO,14KT 2TONE-GOLD CRUCIFIX CROSS PENDANT,VJ-PALM,258,1,1290,\165893YW..webp,2.3,8/27/2021,322.50
ROSARY,OROVENTI,14KT,24,209782-24,028-22204,028-22204,SFCO,"14KT""OROVENTI"" YELLOW-GOLD ROSARY",VJ-VAL,1198,1,3889,\209782-24.webp,10.7,12/2/2023,1555.60
GOLD PNDTS,GOLD JEWL,14KT,JUDE,209679,540-00014-ST.JUDE,540-00014-ST.JUDE,SFCO,14KT YELLOW-GOLD ST. JUDE ROUND PENDANT,MAIN,347,1,1735,\209679.webp,3.1,12/2/2023,433.75
GOLD HOOPS,OROVENTI,14KT,HOOPS,225399,400-01072,400-01072,SFCO,"14KT""OROVENTI"" YELLOW-GOLD HOOPS (NO WARRANTY)",VJ-OAK,257,1,839,\225399.webp,2.3,6/20/2025,335.60
GOLD PNDTS,OROVENTI,10KT,CROSS,234958,774-00195-1,774-00195,SFCO,"10KT""OROVENTI"" 2TONE-GOLD CRUCIFIX CROSS PENDANT (NO WARRANTY)",VJ-PALM,211,1,689,\217539.webp,2.6,12/17/2025,275.60
GOLD HOOPS,GOLD JEWL,14KT,,217800,240-00805-1,240-00805,SFCO,14KT YELLOW-GOLD ROUND PLAIN HOOPS (NO WARRANTY),VJ-BAKER,325,1,1625,\217800.webp,2.9,10/18/2024,406.25
GOLD PNDTS,OROVENTI,10KT,CROSS,234928,139-03549-1,139-03549,SFCO,"10KT""OROVENTI"" TRICOLOR-GOLD CROSS PENDANT",VJ-RENO,97,1,319,\217627.webp,1.2,12/17/2025,127.60
GOLD PNDTS,GOLD JEWL,14KT,,189993,000-09128,000-09128,SFCO,14KT YELLOW-GOLD GUADALUPE FACE PENDANT,VJ-INLND,213,1,1065,\189993.webp,1.9,12/21/2021,266.25
GOLD ID,OROVENTI,14KT,7,227503-7,000-09502-1,000-09502-1,SFCO,"14KT""OROVENTI"" YELLOW-GOLD ROLO HEART CHARM BRACELET (NO WARRANTY)",VJ-RENO,269,1,869,\OTHER\000-09502-1-0.webp,2.4,7/29/2025,347.60
GOLD PNDTS,OROVENTI,10KT,CROSS,234958,774-00195-1,774-00195,SFCO,"10KT""OROVENTI"" 2TONE-GOLD CRUCIFIX CROSS PENDANT (NO WARRANTY)",VJ-EAST,211,1,689,\217539.webp,2.6,12/17/2025,275.60
GOLD PNDTS,GOLD JEWL,14KT,,186738,000-06868-1,000-06868,SFCO,14KT YELLOW-GOLD RELIGIOUS PENDANT,VJ-LONG,179,2,895,\175388.webp,1.6,8/31/2021,223.75
GOLD PNDTS,OROVENTI,10KT,CROSS,234956,774-00140-1,774-00140,SFCO,"10KT""OROVENTI"" 2TONE-GOLD CZ CROSS PENDANT (NO WARRANTY)",DBC-GM,429,1,1399,\217536.webp,5.3,12/17/2025,559.60
GOLD CHAIN,OROVENTI,14KT,18,219957-18,401-01668,401-01668,SFCO,"14KT""OROVENTI"" 2TONE-GOLD FANCY BEADS PAPERCLIP LINK CHAIN (NO WARRANTY)",VJ-NORTH,281,1,909,\401-01668-4.webp,2.51,12/16/2024,363.60
GOLD PNDTS,GOLD JEWL,14KT,CROSS,195340,602-00142,602-00142,SFCO,14KT 2TONE-GOLD CARAVACA CROSS CRUCIFIX PENDANT,VJ-S.ANITA,269,1,1345,\195340.webp,2.4,7/15/2022,336.25
GOLD PNDTS,OROVENTI,10KT,,234910,000-09143-1,000-09143,SFCO,"10KT""OROVENTI""2TONE-GOLD VIRGIN MARY ROUND PENDANT",DBC-GM,146,1,479,\189908.webp,1.8,12/16/2025,191.60
GOLD PNDTS,GOLD JEWL,14KT,,189976,000-09125,000-09125,SFCO,14KT YELLOW-GOLD JESUS FACE ROUND PENDANT,VJ-FRE,190,1,950,\189976.webp,1.7,12/21/2021,237.50
GOLD PNDTS,OROVENTI,14KT,,227722,774-00087-1,774-00087-1,SFCO,14KT YG OROVENTI CRUCIFIX CROSS PENDANT (NO WARRANTY),VJ-INLND,459,1,1489,\OTHER\774-00087-1-0.webp,4.1,7/30/2025,595.60
GOLD ID,OROVENTI,10KT,7,234949-7,624-00320-1,624-00320,SFCO,"10KT""OROVENTI"" YELLOW-GOLD ROPE STRAP BRACELET",VJ-SAL,381,1,1239,\210662-7.webp,4.7,12/17/2025,495.60
GOLD HOOPS,GOLD JEWL,14KT,,220019,139-03873-1,139-03873,SFCO,14KT 2TONE-GOLD TWISTED HOOPS (NO WARRANTY),VJ-INLND,213,1,1065,\220019.webp,1.9,12/17/2024,266.25
GOLD ID,GOLD JEWL,10KT,7.5,227789-7.5,400-01405-7,400-01405-7,SFCO,10KT 2TONE-GOLD FANCY DESIGNER BRACELET (NO WARRANTY),VJ-BAY,591,1,2955,\OTHER\400-01405-7-0.webp,7.3,7/30/2025,738.75
GOLD PNDTS,GOLD JEWL,14KT,CROSS,189881,602-00110,602-00110,SFCO,14KT 2TONE-GOLD CRUCIFIX CROSS PENDANT,MAIN,650,1,3250,\189881.webp,5.8,12/20/2021,812.50
GOLD PNDTS,GOLD JEWL,14KT,CROSS,189968,000-06485,000-06485,SFCO,14KT TWO TONE-GOLD CROSS PENDANT,VJ-RENO,146,1,730,\189968.webp,1.3,12/21/2021,182.50
GOLD ID,OROVENTI,14KT,7.5,227680-7.5,139-04451-1,139-04451-1,SFCO,"14KT""OROVENTI"" YELLOW-GOLD MARINER BRACELET (NO WARRANTY)",VJ-FRE,986,1,3204,\OTHER\139-04451-1-0.webp,8.8,7/30/2025,1281.60
GOLD PNDTS,OROVENTI,14KT,,220045,400-01130,400-01130,SFCO,"14KT""OROVENTI"" YELLOW-GOLD CZ CROSS PENDANT (NO WARRANTY)",VJ-ONT,638,1,2069,,5.7,12/17/2024,827.60
GOLD ID,GOLD JEWL,14KT,6,227580-6,000-08821-4,000-08821-4,SFCO,14KT 2TONE-GOLD FANCY CHARM BABY ID BRACELET (NO WARRANTY),VJ-ROSE,134,1,670,\OTHER\000-08821-4-0.webp,1.2,7/29/2025,167.50
GOLD HOOPS,OROVENTI,10KT,HOOPS,236002,240-00396-2,240-00396,SFCO,"10KT""OROVENTI"" YELLOW-GOLD FLAT HOOPS (NO WARRANTY)",VJ-SERRA,123,1,399,\217789.webp,1.5,2/10/2026,159.60
GOLD ID,GOLD JEWL,14KT,7.5,227527-7.5,475-01369-7,475-01369-7,SFCO,14KT TRICOLOR-GOLD ROLO BEADS CHARM BRACELET (NO WARRANTY),VJ-LIV,538,1,2690,\OTHER\475-01369-7-0.webp,4.8,7/29/2025,672.50
GOLD ID,OROVENTI,14KT,7.5,227214-7.5,624-00393,624-00393,SFCO,"14KT""OROVENTI"" YELLOW-GOLD PAPERCLIP BRACELET (NO WARRANTY)",VJ-RENO,795,1,2579,\OTHER\624-00393-0.webp,7.1,7/19/2025,1031.60
GOLD ID,OROVENTI,10KT,8,234915-8,034-52582-4,034-52582,SFCO,"10KT""OROVENTI"" YELLOW-GOLD D/C FIGARO BRACELET",VJ-VICTOR,777,1,2529,\211969-22.webp,9.6,12/16/2025,1011.60
GOLD ID,OROVENTI,14KT,7.5,219947-7.5,343-00589,343-00589,SFCO,"14KT""OROVENTI"" YELLOW-GOLD FANCY DOUBLE CURB LINK BRACELET (NO WARRANTY)",VJ-NORTH,1108,1,3599,\219947.webp,9.9,12/16/2024,1439.60
GOLD ANKEL,OROVENTI,14KT,9,227496-9,401-00943-1,401-00943-1,SFCO,"14KT""OROVENTI"" YELLOW-GOLD ROLO HEART ANKLET (NO WARRANTY)",MAIN,313,1,1019,\OTHER\401-00943-1-0.webp,2.8,7/29/2025,407.60
GOLD CHAIN,OROVENTI,10KT,24,234918-24,034-52658-3,034-52658,SFCO,"10KT ""OROVENTI""  YELLOW-GOLD PAVE CURB CHAIN",VJ-ONT,1725,1,5609,\211982-22.webp,21.3,12/16/2025,2243.60
ROSARY,GOLD JEWL,14KT,26,188610-26,028-11106,028-11106,SFCO,14KT YELLOW-GOLD ROSARY,VJ-EAST,1781,1,8905,\188610-26.webp,15.9,11/20/2021,2226.25
GOLD ANKEL,OROVENTI,10KT,10,234934-10,139-03928-1,139-03928,SFCO,"10KT""OROVENTI"" TRICOLOR-GOLD ANKLET WITH DANGLING EVIL EYE, STAR & HEART CHARMS",VJ-PALM,194,1,629,\209698-10.webp,2.4,12/17/2025,251.60
GOLD ID,OROVENTI,14KT,7.5,219942-7.5,2343-00300,2343-00300,SFCO,"14KT""OROVENTI"" YELLOW-GOLD D/C BRICK LINK BRACELET",VJ-VIS,1153,1,3749,\343-00300-1.webp,10.3,12/16/2024,1499.60
GOLD PNDTS,OROVENTI,10KT,,236079,771-00117-1,771-00117,SFCO,"10KT ""OROVENTI"" YELLOW-GOLD GUADALUPE ROUND PENDANT",VJ-VICTOR,221,1,718,\210491.webp,2.7,2/10/2026,287.20
GOLD RINGS,CLOVER,14KT,7.5,220717,120-11125-RED-4,120-11125-RED-4,SFCO,14KT YELLOW-GOLD RED CLOVER RING (NO WARRANTY),MAIN,263,11,1317,\220717.webp,2.9,2/5/2025,329.25
GOLD PNDTS,OROVENTI,14KT,,210489,699-00117,699-00117,SFCO,"14KT""OROVENTI"" YELLOW-GOLD CZ CROSS PENDANT",VJ-EAST,313,1,1019,\210489.webp,2.8,12/26/2023,407.60
GOLD PNDTS,GOLD JEWL,14KT,CROSS,195347,699-00045,699-00045,SFCO,14KT 2TONE-GOLD CRUCIFIX CROSS PENDANT,VJ-S.ANITA,549,1,2745,\195347.webp,4.9,7/15/2022,686.25
GOLD PNDTS,OROVENTI,14KT,CROSS,217638,139-04218,139-04218,SFCO,"14KT""OROVENTI"" YELLOW-GOLD CROSS PENDANT",VJ-INLND,213,1,689,\217638.webp,1.9,10/16/2024,275.60
GOLD CHAIN,OROVENTI,14KT,24,227204-24,139-04450-1,139-04450-1,SFCO,"14KT""OROVENTI"" YELLOW-GOLD BYZANTINE CHAIN",MAIN,1915,11,6224,\OTHER\139-04450-1-0.webp,17.1,7/19/2025,2489.60
GOLD PNDTS,GOLD JEWL,14KT,,209687,000-00003-JESUS,000-00003-JESUS,SFCO,14KT YELLOW-GOLD DOUBLE SIDED JESUS & MOTHER MARY ROUND PENDANT,VJ-BAKER,347,1,1735,\209687.webp,3.1,12/2/2023,433.75
GOLD PNDTS,GOLD JEWL,14KT,JUDE,188716,000-00019,000-00019,SFCO,14KT YELLOW-GOLD ST. JUDE PENDANT,VJ-HEND,224,1,1120,\188716.webp,2,11/23/2021,280
GOLD HOOPS,GOLD JEWL,14KT,HOOPS,190868,665-00101-10MM,665-00101-10MM,SFCO,14KT YELLOW-GOLD OVAL HOOPS (NO WARRNTY),VJ-FRE,202,2,1010,\190868.webp,1.8,2/17/2022,252.50
GOLD ID,OROVENTI,10KT,8.5,234914-8.5,034-08084-4,034-08084,SFCO,"10KT""OROVENTI"" YELLOW-GOLD MIAMI CUBAN BRACELET",VJ-SOLANO,1271,1,4129,\212732-22.webp,15.7,12/16/2025,1651.60
GOLD CHAIN,OROVENTI,14KT,20,227540-20,711-20065-2,711-20065-2,SFCO,"14KT""OROVENTI""YELLOW-GOLD PAPERCLIP CHAIN (NO WARRANTY)",VJ-OAK,369,1,1199,\OTHER\711-20065-2-0.webp,3.3,7/29/2025,479.60
GOLD ID,GOLD JEWL,14KT,6,186722,000-07439-1,000-07439,SFCO,14KT 2TONE-GOLD MARINER LINK ID BRACELET,DBC-STOCK,336,1,1680,\186722.webp,3,6/7/2024,420
GOLD CHAIN,OROVENTI,14KT,16,217527-16,713-10080-1,713-10080,SFCO,"14KT""OROVENTI"" YELLOW-GOLD PAPERCLIP CHAIN (NO WARRANTY)",VJ-LONG,425,2,1379,\217527.webp,3.8,10/5/2024,551.60
GOLD HOOPS,GOLD JEWL,14KT,HOOPS,195284,240-00800-15MM,240-00800-15MM,SFCO,14KT YELLOW-GOLD PLAIN OVAL HOOPS,VJ-VICTOR,526,1,2630,\195284.webp,4.7,7/12/2022,657.50
GOLD CHAIN,GOLD JEWL,18KT,22,220750-22,CO-624-00171-3,CO-624-00171,SFCO,18KT 2TONE-GOLD ANCHOR LINK CHAIN,MAIN,2982,1,14910,\220750-22.webp,21,2/11/2025,3727.50
GOLD PNDTS,GOLD JEWL,14KT,,220743,711-00200,711-00200,SFCO,14KT 2TONE-GOLD LION HEAD PENDANT,VJ-ONT,1422,1,7110,\220743.webp,12.7,2/11/2025,1777.50
GOLD PNDTS,OROVENTI,14KT,CROSS,227721,139-02861-4,139-02861-4,SFCO,"14KT""OROVENTI"" 2TONE-GOLD CRUCIFIX CROSS PENDANT (NO WARRANTY)",VJ-SERRA,246,1,799,\OTHER\139-02861-4-0.webp,2.2,7/30/2025,319.60
GOLD ID,OROVENTI,10KT,7,236037-7,401-01952-2,401-01952,SFCO,"10KT""OROVENTI"" YELLOW-GOLD FANCY BEADS PAPERCLIP LINK BRACELET (NO WARRANTY)",VJ-DEER,156,1,509,\401-01952-1.webp,1.9,2/10/2026,203.60
GOLD PNDTS,OROVENTI,14KT,CROSS,219956,401-01201,401-01201,SFCO,"14KT""OROVENTI"" YELLOW-GOLD CROSS PENDANT (NO WARRANTY)",VJ-VICTOR,90,1,289,\401-01201-1.webp,0.8,12/16/2024,115.60
GOLD PNDTS,GOLD JEWL,14KT,,227732,401-01202-1,401-01202-1,SFCO,14KT YELLOW-GOLD CROSS PENDANT (NO WARRANTY),VJ-RENO,134,1,670,\OTHER\401-01202-1-0.webp,1.2,7/30/2025,167.50
GOLD HOOPS,OROVENTI,10KT,HOOPS,235992,240-00323-3,240-00323,SFCO,"10KT""OROVENTI"" YELLOW-GOLD FLAT HOOPS (NO WARRANTY)",DBC-STOCK,90,1,292,\217788.webp,1.1,2/10/2026,116.80
GOLD HOOPS,OROVENTI,14KT,HOOPS,225400,400-01092,400-01092,SFCO,"14KT""OROVENTI"" TRICOLOR-GOLD HOOPS (NO WARRANTY)",DBC-STOCK,201,1,649,\225400.webp,1.8,6/20/2025,259.60
GOLD RINGS,CLOVER,14KT,7,220710,120-11125-MOP-3,120-11125-MOP-3,SFCO,14KT YELLOW-GOLD WHITE MOP CLOVER RING (NO WARRANTY),MAIN,263,14,1317,\220716.webp,2.9,2/5/2025,329.25
GOLD ID,GOLD JEWL,14KT,8,219943-8,343-00472-1,343-00472,SFCO,14KT YELLOW-GOLD CURB ID BRACELET (NO WARRANTY),MAIN,1053,4,5265,\343-00472-1.webp,9.4,12/16/2024,1316.25
GOLD BANGL,GOLD JEWL,14KT,SCREW BANGLE,220070,120-03100-62MM-2,120-03100-62MM,SFCO,14KT YELLOW-GOLD SOLID BANGLE,VJ-BAKER,2072,1,10360,,18.5,12/17/2024,2590
GOLD PNDTS,GOLD JEWL,14KT,CROSS,188602,009-03157,009-03157,SFCO,14KT 2-TONE GOLD CRUCIFIX CROSS PENDANT,DE-SOUTH,448,1,2240,\188602.webp,4,11/20/2021,560
GOLD ID,GOLD JEWL,21-24KT,8.5,190250-8.5,475-10091-2,475-10091,SFCO,21KT YELLOW-GOLD CZ FIGARO BRACELET,VJ-HEND,4521,1,22605,\190250-8.5.webp,27.4,12/30/2021,5651.25
GOLD ID,OROVENTI,10KT,7,236066-7,711-00075-1,711-00075,SFCO,"10KT""OROVENTI"" YELLOW-GOLD CZ U-LINK & PAPERCLIP DOUBLE CHAIN LOCK & KEY BRACELET",VJ-DEER,730,1,2369,\210747-7.webp,8.9,2/10/2026,947.60
GOLD ID,GOLD JEWL,14KT,8,227193-8,400-01237-4,400-01237-4,SFCO,14KT YELLOW-GOLD SOLID BOX BRACELET (NO WARRANTY),VJ-VICTOR,1321,1,6605,\OTHER\400-01237-1-0.webp,11.8,7/19/2025,1651.25
GOLD CHAIN,GOLD JEWL,14KT,24,195363-24,343-00441-1,343-00441,SFCO,14KT YELLOW-GOLD TIGER-EYE CHAIN,VJ-ROSE,1971,1,9855,\195319-22.webp,17.6,7/21/2022,2463.75
GOLD ID,OROVENTI,10KT,7.5,234938-7.5,458-01540-2,458-01540,SFCO,"10KT""OROVENTI"" YELLOW-GOLD PAPERCLIP FANCY BRACELET (NO WARRANTY)",VJ-RENO,162,1,529,\217807-7.5.webp,2,12/17/2025,211.60
GOLD ID,GOLD JEWL,-,6,190000-6,000-08701,000-08701,SFCO,14KT YELLOW-GOLD HEART ID BRACELET,DE-SOUTH,224,1,1120,\190000-6.webp,2,6/7/2024,280
GOLD ID,GOLD JEWL,14KT,8.5,195336-8.5,122-00604,122-00604,SFCO,14KT YELLOW-GOLD CABLE LINK BRACELET,VJ-PALM,818,1,4090,\195336-8.5.webp,7.3,7/14/2022,1022.50
GOLD HOOPS,OROVENTI,10KT,HOOPS,236060,665-00058-10MM-1,665-00058-10MM,SFCO,"10KT ""OROVENTI"" YELLOW-GOLD HOOPS (NO WARRANTY)",VJ-DEER,82,1,266,\190854.webp,1,2/10/2026,106.40
GOLD HOOPS,GOLD JEWL,14KT,HOOPS,190079,240-00769-15MM,240-00769-15MM,SFCO,14KT YELLOW-GOLD TWISTED HOOPS (NO WARRANTY),VJ-INLND,179,1,895,\190079.webp,1.6,12/28/2021,223.75
GOLD PNDTS,OROVENTI,10KT,CROSS,234948,624-00014-1,624-00014,SFCO,"10KT""OROVENTI"" 2TONE-GOLD CRUCIFIX CROSS PENDANT",VJ-BAKER,81,1,259,\190237.webp,1,12/17/2025,103.60
GOLD ID,OROVENTI,10KT,8.5,234950-8.5,624-00336-5,624-00336,SFCO,"10KT""OROVENTI""  YELLOW-GOLD PAPERCLIP BRACELET ( NO WARRANTY )",VJ-MOD,567,1,1839,\203936-20.webp,7,12/17/2025,735.60
GOLD CHAIN,OROVENTI,14KT,18,227533-18,711-20055-1,711-20055-1,SFCO,"14KT""OROVENTI"" YELLOW-GOLD PAPERCLIP BRACELET (NO WARRANTY)",VJ-HEND,258,1,839,\OTHER\711-20055-1-0.webp,2.3,7/29/2025,335.60
GOLD HOOPS,GOLD JEWL,14KT,HOOPS,190092,240-00733-25MM,240-00733-25MM,SFCO,14KT YELLOW-GOLD TWISTED HOOPS (NO WARRANTY),VJ-FRE,258,1,1290,\190092.webp,2.3,2/17/2022,322.50
GOLD ID,GOLD JEWL,21-24KT,8,190239-8,475-10088-1,475-10088,SFCO,21KT YELLOW-GOLD CZ FIGARO BRACELET,MAIN,2426,2,12130,\190239-8.webp,14.7,12/30/2021,3032.50
GOLD ID,OROVENTI,10KT,7.5,234938-7.5,458-01540-2,458-01540,SFCO,"10KT""OROVENTI"" YELLOW-GOLD PAPERCLIP FANCY BRACELET (NO WARRANTY)",DE-SOUTH,162,1,529,\217807-7.5.webp,2,12/17/2025,211.60
GOLD HOOPS,CLOVER,14KT,,220695,120-11125-BLACK-1,120-11125-BLACK-1,SFCO,14KT YELLOW-GOLD BLACK ONYX CLOVER EARRINGS (NO WARRANTY),MAIN,245,10,1227,\220695.webp,2.7,2/5/2025,306.75
GOLD PNDTS,OROVENTI,14KT,,227743,152-00298-1,152-00298-1,SFCO,"14KT""OROVENTI""2TONE-GOLD CRUCIFIX CROSS PENDANT (NO WARRANTY)",VJ-LIV,134,1,439,\OTHER\152-00298-1-0.webp,1.2,7/30/2025,175.60
GOLD PNDTS,GOLD JEWL,14KT,,175389,000-07956,000-07956,SFCO,14KT YELLOW-GOLD VIRGIN MARY PENDANT,MAIN,146,1,730,\175389.webp,1.3,8/31/2021,182.50
GOLD HOOPS,OROVENTI,10KT,HOOPS,234926,139-03257-1,139-03257,SFCO,"10KT""OROVENTI"" TRICOLOR-GOLD BEADS HOOPS (NO WARRANTY)",VJ-ROSE,162,1,529,\217780.webp,2,12/17/2025,211.60
GOLD ID,OROVENTI,14KT,7,219917-7,315-10040,315-10040,SFCO,"14KT""OROVENTI"" TRICOLOR-GOLD D/C BEADS BRACELET (NO WARRANTY)",VJ-CHAND,436,1,1419,\315-10040-7.webp,3.9,12/16/2024,567.60
